840.76,245.69
557.46,211.17
891.9400000000001,198.41
389.18,189.5
441.21,154.76
476.1,110.93
454.43,71.75
262.2,615.7
185.35,608.6799999999999
941.15,608.48
262.2,608.17
252.63,608.34
229.69,606.01
206.33,579.92
908.14,547.8200000000001
80.79000000000001,538.28
650.67,536.88
187.07,537.13
50.28,522.95
38.48,523.14
38.48,523.14
562.92,517.63
200.57,505.78
917.02,503.81
451.87,490.24
47.59,490.74
201.65,488.4
746.6799999999999,477.48
581.15,465.28
208.45,451.52
884.65,441.86
576.96,433.67
32.56,416.29
481.6,404.31
484.9,397.64
484.9,397.64
883.71,377.65
775.29,364.37
568.9,356.51
587.08,350.22
956.3200000000001,344.8
570.33,338.19
436.19,336.46
831.42,324.16
891.59,316.08
465.42,305.07
1001.06,292.95
800.54,292.35
554.28,289.03
794.92,286.39
1023.1,264.6
778.14,240.94
567.24,233.69
257.91,234.41
911.02,209.2
911.02,209.2
489.31,205.65
395.14,192.23
771.61,184.53
332.39,182.02
767.87,165.1
715.51,163.74
436.03,160
849.3,154.35
971.05,153.15
448.5,141.53
580.98,139.52
432.34,131.54
436.05,97.63
478.39,731.15
191.49,622.4400000000001
195.24,617.86
261.7,616.4400000000001
261.5,607.51
163.62,605.98
192.4,599.67
323.76,593.36
307.92,559.36
198.43,536.76
993.42,528.28
77.12,522.23
183.03,519.1900000000001
264.56,513.66
562.03,510.26
562.03,510.26
185,492.94
170.95,492.12
85.43000000000001,488.59
53.21,486.49
115.74,485.94
125.25,482.21
184.95,479.28
78.94,479.04
755.77,477.91
86.23999999999999,474.24
91.59999999999999,474.22
750.3200000000001,464.87
208.45,451.53
155.4,443.58
884.67,441.9
456.02,430.37
430.46,429.36
428.97,424.17
482.89,389.79
482.18,382.63
866.37,351.71
950,345.47
925.9299999999999,335.52
822.95,325.4
1011.6,314.62
671.88,307.49
948.14,304.97
488.56,298.31
903.16,274.81
345.31,255.81
810.91,243.06
465.97,236.97
461.72,236.89
838.13,232.22
918.91,214.95
348.57,182.14
269.97,175.86
867.95,171.17
317.38,168.98
553.25,145.96
636.96,121.44
418.53,107.62
389.81,104.34
392.02,100.26
441.01,99.65000000000001
484.63,91.5
442.91,89.84
572,691.8099999999999
500.96,688.42
379.37,634.24
378.03,631.1799999999999
361.46,630.51
332.91,620.96
262.47,620.14
181.23,612
773.98,606.86
771.45,587.25
757.54,586.5599999999999
757.54,586.5599999999999
754.87,583.41
637.21,582.0700000000001
381.31,574.4400000000001
310.64,572.51
310.19,562.73
343.32,548.89
357.26,548.3099999999999
611.09,540.02
206.17,522.96
196.41,522.62
515.3,513.8099999999999
260.61,510.06
552.02,503.75
562.58,499.31
464.98,486.59
559.0700000000001,483.72
194.91,483
320.27,472.32
758.6900000000001,469.13
339.4,467.59
582.78,460.32
592.2,455.81
612.87,445.59
644.4,438.11
477.84,416.48
477.32,401.89
479.78,394.26
476.03,385.67
592.5599999999999,375.66
922.0700000000001,374.48
562.03,364.79
574.02,359.83
919.1,354.74
595.38,344.06
599.49,342.2
854.08,340.21
417.66,340.11
561.17,337.44
862.04,332.52
685.05,327.29
790.24,308.96
683.8,306.97
528.95,303.07
789.9,301.55
692.88,300.42
688.96,292.78
675.37,278.05
356.53,267.61
434.03,262.31
1040.9,252.4
494.05,250.54
571.64,236.41
998.3,234.51
931.48,227.59
422.92,223.79
927.05,223.55
185.56,216.28
487.77,211.14
721.88,207.04
900.59,206.63
887.79,203.14
896.16,197.2
888.5,192.66
767.6799999999999,190.23
346.03,172.75
350.85,169.31
266.93,169.1
480.11,166.37
720.59,164.09
863.95,163.19
674.88,156.42
540.71,142.59
833.88,138.56
443.41,134.74
561.4,132.65
422.73,118.57
419.26,117.29
519.12,115.16
487.96,72.48999999999999
529.99,688.02
515.91,681.54
500.16,674.5700000000001
635.36,666.0700000000001
773.54,661.91
770.74,648.17
732.63,645.1
705.62,607.42
676.24,602.87
766.59,598.42
745.23,588.51
660.67,585.5700000000001
456.62,558.98
757.3,554.05
350.57,548.89
791.67,537.64
481.72,517.24
282.24,494.66
594.62,489.84
599.8,488.89
698.6900000000001,471.47
816.59,463.26
614.99,442.95
748.9,441.18
659.1799999999999,434.3
446.77,433.89
453.29,433.59
682.5599999999999,430.82
694.83,427.72
463.76,426.25
463.76,426.25
478.29,422.66
1014.03,399.46
715.67,392.97
863.48,390.68
967.54,385.81
863.09,385.09
860.45,366.26
721.5599999999999,351.98
648.49,350.9
856.98,341.82
858.01,337.22
630.5700000000001,331.04
862.75,329.44
621.9,323.63
623.38,320.5
681.33,298.85
671.37,279.57
558.52,276.36
444.02,256.25
930.61,230.77
861.15,165.16
439.99,134.71
