346.91,439.07
1129.98,374.83
757.87,385.03
206.21,416.95
634.52,366.9
637.99,358.4
637.99,358.4
1121.28,298.28
1020.43,281.16
742.35,301.09
765.3200000000001,296.22
1184.71,259.59
743.85,279.91
574.11,300.52
1065.36,234.81
1121.55,225.47
607.52,261.46
1210.16,203
1038.28,195.08
719.24,228.87
1031.3,187.2
1236.93,167.29
1007.76,133.1
731.59,163.52
384.09,227.59
1128.89,99.14
1128.89,99.14
630.48,151.46
519.45,160.53
995.5599999999999,65.59
449.93,165.07
988.74,39.52
938.74,39.97
561.5599999999999,120.23
962.71,97.37
1167.7,37.49
575.86,94.72
739.65,57.28
580.37,52.07
558.11,52.64
712.79,721.34
353.07,599.46
354.34,594.63
416.23,592.9400000000001
415.14,583.51
323.11,583.98
346.8,578.7
461.65,571.28
444.05,539.34
342.53,520.71
1243.19,481.88
243.77,510.67
326.77,505.06
412.2,493.52
744.15,472.33
744.15,472.33
326.98,481.8
314.15,482.36
247.73,480.78
223.86,479.55
270.56,477.61
278.59,473.47
326.77,470.33
243.41,471.86
1020.29,415.71
247.84,467.98
252.86,468.84
1010,401.28
346.91,439.07
298.8,438.54
1129.98,374.83
604.12,396.65
575.04,398.11
573.09,393.68
635.3099999999999,350.37
634.37,343.1
1101.34,267.82
1179.32,261.71
1156.03,250.55
1052.84,237.74
1221.74,228.29
879.8,227.66
1172.22,214.17
634.05,253.06
1128.72,177.47
463,239.18
1037.81,132.61
579.16,215.92
575.97,215.19
1061.4,123.4
1135.7,103.92
464.19,162.67
392.48,166.75
1084.05,51.54
435.75,152.69
706.88,69.23999999999999
816.52,17
541.08,66.18000000000001
508.76,70.70999999999999
509.88,66.48999999999999
564.05,52.29
617.84,27.34
565.52,41
795.25,674
705.4,669.65
537.6,610.64
536.66,607.45
519.28,605.9400000000001
489.34,597.87
416.77,596.7
337.31,587.9400000000001
1050.91,573.08
1047.25,548.8099999999999
1029.14,548.74
1029.14,548.74
1025.97,545.03
839.54,550.0599999999999
528.45,551.53
447.14,551.63
446.11,542.3
469.3,529.24
481.27,528.96
810.61,501.81
348.1,508.88
339.08,508.75
633.79,490.78
409.75,489.64
731.21,465.69
743.23,460.94
590.98,464.08
738.38,442.72
335.55,471.41
464.58,447.51
1022.97,405.66
462.32,451.1
766.96,415.04
777.3099999999999,409.64
804.21,396.33
845.75,384.72
631.3,378.87
630.03,362.99
631.87,355.57
627.24,347.36
771.38,319.81
1155.91,296.04
733.79,310.87
749.85,303.75
1152.48,272.62
774.04,283.98
835.51,250.71
1084.28,256.24
555.02,307.19
731.24,281.03
1094.76,245.5
902.0700000000001,246.77
1027.19,214.73
899.08,222.58
688.53,249.09
1028.42,206.21
912.1799999999999,212.61
906.08,204.44
886.71,189.7
473.94,250.17
570.11,221.1
1256.79,151.25
639.16,198.66
737.1799999999999,166.31
1202.25,134.3
1149.26,120.47
552.64,186.58
1144.61,114.86
320.83,215.89
629.5700000000001,156.88
951.35,91.23999999999999
1118.06,95.31999999999999
1103.72,90.05
1113.42,82.22
1103.97,76.36
992.14,71.52
462.62,153.79
466.95,149.61
389.05,158.5
612.45,116.39
946.42,35.93
1077.79,40.15
876.85,44.22
692.0599999999999,67.20999999999999
1047.26,11.72
570.3,87.70999999999999
716.59,52.3
545.6799999999999,75.44
541.27,74.40000000000001
660.91,44.97
619.73,7.62
738.8099999999999,669.96
719.39,661.84
703.9299999999999,654.5599999999999
895.9,644.29
1058.47,639.72
1051.58,623.7
1019.27,619.33
935.08,575.64
903.99,570.35
1042.92,563.09
1009.45,551.4400000000001
881.03,551.17
611.02,532.17
1028.5,508.68
476.46,529.13
1059.52,489.2
611.1,492.9
418.08,477.33
783.89,447.29
783.89,447.29
961.38,407.89
1069.95,400.36
805.88,393.02
1005.91,373.04
867.49,377.29
592.86,401.54
602.5599999999999,399.97
903.6900000000001,369.92
923.42,363.59
587.0700000000001,404.42
587.0700000000001,404.42
631.8200000000001,385.28
1232.54,330.52
952.75,320.13
1100.34,316.82
1199,310.85
1098.83,309.96
1094.42,288
958.4,269.39
850.13,281.45
1088.27,258.27
1089.41,252.19
822.33,263.59
1096.62,241.06
810.84,255.21
813.3,251.79
895.42,213.71
879.17,192.55
722.91,214.43
579.16,215.92
1149.54,126.94
1075.63,44.98
567.05,89.15000000000001
